-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     710.660us         0.39%     710.660us     710.660us           0 b           0 b           0 b           0 b             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 78.957ms
Self CUDA time total: 180.734ms
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     505.94 Mb     505.94 Mb          4251  
                                       cudaLaunchKernel        22.37%      19.600ms        22.37%      19.600ms       8.829us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          2220  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.00%       1.952us       0.976us           0 b           0 b           0 b           0 b             2  
void at::native::(anonymous namespace)::indexSelectL...         0.00%       0.000us         0.00%       0.000us       0.000us      24.032us         0.01%      24.032us      24.032us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       0.864us         0.00%       0.864us       0.864us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.816us         0.00%       2.816us       2.816us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.088us         0.00%       1.088us       1.088us           0 b           0 b           0 b           0 b             1  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.000us         0.00%       4.000us       4.000us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.712us         0.00%       3.712us       3.712us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       8.585ms         4.55%       8.585ms      87.607us           0 b           0 b           0 b           0 b            98  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.576us         0.00%       4.576us       4.576us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         0.00%       2.272us       2.272us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.096us         0.00%       4.096us       4.096us           0 b           0 b           0 b           0 b             1  
                                        cudaMemcpyAsync         0.05%      40.124us         0.05%      40.124us      20.062us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      20.416us         0.01%      20.416us      10.208us           0 b           0 b           0 b           0 b             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.464us         0.00%       2.464us       2.464us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.188ms         0.63%       1.188ms      16.977us           0 b           0 b           0 b           0 b            70  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     764.516us         0.40%     764.516us      11.762us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     720.166us         0.38%     720.166us      11.079us           0 b           0 b           0 b           0 b            65  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     519.427us         0.28%     519.427us       7.991us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      74.883us         0.04%      74.883us       1.152us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      68.706us         0.04%      68.706us       1.057us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     761.800us         0.40%     761.800us      11.720us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.411ms         1.28%       2.411ms      12.495us           0 b           0 b           0 b           0 b           193  
void kDequantizeBlockwise<float, 512, 64, 8, 0>(floa...         0.00%       0.000us         0.00%       0.000us       0.000us     740.868us         0.39%     740.868us       3.307us           0 b           0 b           0 b           0 b           224  
                                    cudaPeekAtLastError         0.09%      81.675us         0.09%      81.675us       0.182us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           448  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     591.260us         0.31%     591.260us       2.640us           0 b           0 b           0 b           0 b           224  
void kDequantizeBlockwise<__half, 512, 64, 8, 2>(flo...         0.00%       0.000us         0.00%       0.000us       0.000us      14.845ms         7.86%      14.845ms      66.273us           0 b           0 b           0 b           0 b           224  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.48%     420.775us         0.48%     420.775us       1.541us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           273  
                                        cudaMemsetAsync         2.36%       2.067ms         2.36%       2.067ms       8.795us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           235  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     239.306us         0.13%     239.306us       1.018us           0 b           0 b           0 b           0 b           235  
ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      53.400ms        28.28%      53.400ms     333.748us           0 b           0 b           0 b           0 b           160  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     245.858us         0.13%     245.858us       3.842us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     326.210us         0.17%     326.210us       5.097us           0 b           0 b           0 b           0 b            64  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.109ms         0.59%       1.109ms      17.322us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.685ms         3.54%       6.685ms      69.639us           0 b           0 b           0 b           0 b            96  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.283ms         0.68%       1.283ms      13.363us           0 b           0 b           0 b           0 b            96  
ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      14.909ms         7.90%      14.909ms     392.336us           0 b           0 b           0 b           0 b            38  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.295ms         2.80%       5.295ms     165.471us           0 b           0 b           0 b           0 b            32  
                                 cudaDeviceGetAttribute         0.02%      20.825us         0.02%      20.825us       0.651us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            32  
                                         cuLaunchKernel         0.33%     287.016us         0.33%     287.016us       8.969us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            32  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      21.523ms        11.40%      21.523ms     672.591us           0 b           0 b           0 b           0 b            32  
void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816...         0.00%       0.000us         0.00%       0.000us       0.000us       4.435ms         2.35%       4.435ms     138.586us           0 b           0 b           0 b           0 b            32  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      43.688ms        23.14%      43.688ms     682.631us           0 b           0 b           0 b           0 b            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     607.778us         0.32%     607.778us      16.426us           0 b           0 b           0 b           0 b            37  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.690ms         0.89%       1.690ms      52.805us           0 b           0 b           0 b           0 b            32  
                                  cudaStreamIsCapturing         0.00%       1.646us         0.00%       1.646us       1.646us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
                                             cudaMalloc         0.24%     208.600us         0.24%     208.600us     208.600us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
                                  cudaDeviceSynchronize        74.06%      64.881ms        74.06%      64.881ms      64.881ms       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.264ms         0.67%       1.264ms     252.731us           0 b           0 b           0 b           0 b             5  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     775.364us         0.41%     775.364us     775.364us           0 b           0 b           0 b           0 b             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 87.608ms
Self CUDA time total: 188.819ms
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     539.39 Mb     539.39 Mb          4251  
                                       cudaLaunchKernel        19.71%      19.498ms        19.71%      19.498ms       8.911us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          2188  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.00%       1.760us       0.880us           0 b           0 b           0 b           0 b             2  
void at::native::(anonymous namespace)::indexSelectL...         0.00%       0.000us         0.00%       0.000us       0.000us      25.408us         0.01%      25.408us      25.408us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       0.896us         0.00%       0.896us       0.896us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.168us         0.00%       3.168us       3.168us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.248us         0.00%       1.248us       1.248us           0 b           0 b           0 b           0 b             1  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.448us         0.00%       4.448us       4.448us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.064us         0.00%       4.064us       4.064us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       9.795ms         4.83%       9.795ms      99.945us           0 b           0 b           0 b           0 b            98  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         0.00%       4.960us       4.960us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.560us         0.00%       2.560us       2.560us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.00%       4.480us       4.480us           0 b           0 b           0 b           0 b             1  
                                        cudaMemcpyAsync         0.06%      62.637us         0.06%      62.637us      31.318us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      28.513us         0.01%      28.513us      14.257us           0 b           0 b           0 b           0 b             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.040us         0.00%       3.040us       3.040us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.279ms         0.63%       1.279ms      18.272us           0 b           0 b           0 b           0 b            70  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     795.521us         0.39%     795.521us      12.239us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     758.785us         0.37%     758.785us      11.674us           0 b           0 b           0 b           0 b            65  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     522.657us         0.26%     522.657us       8.041us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      93.283us         0.05%      93.283us       1.435us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      75.394us         0.04%      75.394us       1.160us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     795.650us         0.39%     795.650us      12.241us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.567ms         1.27%       2.567ms      13.302us           0 b           0 b           0 b           0 b           193  
void kDequantizeBlockwise<float, 512, 64, 8, 0>(floa...         0.00%       0.000us         0.00%       0.000us       0.000us     752.909us         0.37%     752.909us       3.361us           0 b           0 b           0 b           0 b           224  
                                    cudaPeekAtLastError         0.08%      81.167us         0.08%      81.167us       0.181us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           448  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     580.866us         0.29%     580.866us       2.593us           0 b           0 b           0 b           0 b           224  
void kDequantizeBlockwise<__half, 512, 64, 8, 2>(flo...         0.00%       0.000us         0.00%       0.000us       0.000us      14.780ms         7.28%      14.780ms      65.984us           0 b           0 b           0 b           0 b           224  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.36%     353.257us         0.36%     353.257us       1.472us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           240  
                                        cudaMemsetAsync         2.10%       2.077ms         2.10%       2.077ms       8.839us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           235  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     232.538us         0.11%     232.538us       0.990us           0 b           0 b           0 b           0 b           235  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us     112.782ms        55.58%     112.782ms     490.356us           0 b           0 b           0 b           0 b           230  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     245.861us         0.12%     245.861us       3.842us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     334.111us         0.16%     334.111us       5.220us           0 b           0 b           0 b           0 b            64  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.132ms         0.56%       1.132ms      17.687us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       7.517ms         3.70%       7.517ms      78.297us           0 b           0 b           0 b           0 b            96  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.337ms         0.66%       1.337ms      13.924us           0 b           0 b           0 b           0 b            96  
                                 cudaDeviceGetAttribute         0.04%      38.229us         0.04%      38.229us       0.597us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            64  
                                         cuLaunchKernel         0.64%     634.335us         0.64%     634.335us       9.911us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            64  
void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688g...         0.00%       0.000us         0.00%       0.000us       0.000us       6.877ms         3.39%       6.877ms     214.909us           0 b           0 b           0 b           0 b            32  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.543ms         2.73%       5.543ms     173.216us           0 b           0 b           0 b           0 b            32  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      23.268ms        11.47%      23.268ms     727.137us           0 b           0 b           0 b           0 b            32  
void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688g...         0.00%       0.000us         0.00%       0.000us       0.000us       6.077ms         2.99%       6.077ms     189.891us           0 b           0 b           0 b           0 b            32  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     670.405us         0.33%     670.405us      18.119us           0 b           0 b           0 b           0 b            37  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.903ms         0.94%       1.903ms      59.460us           0 b           0 b           0 b           0 b            32  
                                  cudaStreamIsCapturing         0.00%       1.796us         0.00%       1.796us       1.796us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
                                             cudaMalloc         0.22%     216.542us         0.22%     216.542us     216.542us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
                                  cudaDeviceSynchronize        76.79%      75.953ms        76.79%      75.953ms      75.953ms       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             1  
ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.286ms         0.63%       1.286ms     257.198us           0 b           0 b           0 b           0 b             5  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     819.076us         0.40%     819.076us     819.076us           0 b           0 b           0 b           0 b             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 98.916ms
Self CUDA time total: 202.904ms
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           0 b           0 b     572.99 Mb     572.99 Mb          4251  
                                       cudaLaunchKernel        19.62%      20.100ms        19.62%      20.100ms       9.054us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b          2220  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.00%       1.760us       0.880us           0 b           0 b           0 b           0 b             2  
void at::native::(anonymous namespace)::indexSelectL...         0.00%       0.000us         0.00%       0.000us       0.000us      26.688us         0.01%      26.688us      26.688us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       0.895us         0.00%       0.895us       0.895us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.00%       3.392us       3.392us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.120us         0.00%       1.120us       1.120us           0 b           0 b           0 b           0 b             1  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.640us         0.00%       4.640us       4.640us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.289us         0.00%       4.289us       4.289us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      10.836ms         5.27%      10.836ms     110.568us           0 b           0 b           0 b           0 b            98  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.312us         0.00%       5.312us       5.312us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.592us         0.00%       2.592us       2.592us           0 b           0 b           0 b           0 b             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.769us         0.00%       4.769us       4.769us           0 b           0 b           0 b           0 b             1  
                                        cudaMemcpyAsync         0.04%      38.931us         0.04%      38.931us      19.465us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      20.288us         0.01%      20.288us      10.144us           0 b           0 b           0 b           0 b             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.944us         0.00%       2.944us       2.944us           0 b           0 b           0 b           0 b             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.378ms         0.67%       1.378ms      19.684us           0 b           0 b           0 b           0 b            70  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     810.211us         0.39%     810.211us      12.465us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     800.068us         0.39%     800.068us      12.309us           0 b           0 b           0 b           0 b            65  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     533.026us         0.26%     533.026us       8.200us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      79.969us         0.04%      79.969us       1.230us           0 b           0 b           0 b           0 b            65  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      66.785us         0.03%      66.785us       1.027us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     817.248us         0.40%     817.248us      12.573us           0 b           0 b           0 b           0 b            65  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.689ms         1.31%       2.689ms      13.932us           0 b           0 b           0 b           0 b           193  
void kDequantizeBlockwise<float, 512, 64, 8, 0>(floa...         0.00%       0.000us         0.00%       0.000us       0.000us     758.085us         0.37%     758.085us       3.384us           0 b           0 b           0 b           0 b           224  
                                    cudaPeekAtLastError         0.08%      81.129us         0.08%      81.129us       0.181us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           448  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     569.381us         0.28%     569.381us       2.542us           0 b           0 b           0 b           0 b           224  
void kDequantizeBlockwise<__half, 512, 64, 8, 2>(flo...         0.00%       0.000us         0.00%       0.000us       0.000us      14.713ms         7.15%      14.713ms      65.684us           0 b           0 b           0 b           0 b           224  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.48%     490.586us         0.48%     490.586us       1.797us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           273  
ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us      34.038ms        16.55%      34.038ms     265.924us           0 b           0 b           0 b           0 b           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     238.757us         0.12%     238.757us       3.731us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     341.382us         0.17%     341.382us       5.334us           0 b           0 b           0 b           0 b            64  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.164ms         0.57%       1.164ms      18.180us           0 b           0 b           0 b           0 b            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.218ms         4.00%       8.218ms      85.604us           0 b           0 b           0 b           0 b            96  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.424ms         0.69%       1.424ms      14.836us           0 b           0 b           0 b           0 b            96  
ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_3...         0.00%       0.000us         0.00%       0.000us       0.000us      15.854ms         7.71%      15.854ms     417.213us           0 b           0 b           0 b           0 b            38  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.734ms         3.27%       6.734ms     210.426us           0 b           0 b           0 b           0 b            32  
                                 cudaDeviceGetAttribute         0.02%      20.457us         0.02%      20.457us       0.639us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            32  
                                         cuLaunchKernel         0.29%     302.138us         0.29%     302.138us       9.442us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b            32  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      23.883ms        11.61%      23.883ms     746.347us           0 b           0 b           0 b           0 b            32  
                                        cudaMemsetAsync         1.17%       1.197ms         1.17%       1.197ms      11.187us       0.000us         0.00%       0.000us       0.000us           0 b           0 b           0 b           0 b           107  
